Side|OrderID|Company|Type|Timestamp|Price|Quantity
S|79734|ADORWELD|EQ|04:57:01|18.95|109
B|79735|ADORWELD|EQ|04:57:02|19.20|175
S|79736|ADORWELD|EQ|04:57:03|18.95|145
B|79737|ADORWELD|EQ|04:57:04|18.45|352
S|79738|ADORWELD|EQ|04:57:05|22.20|170
B|79739|ADORWELD|EQ|04:57:06|18.45|246
S|79740|ADORWELD|EQ|04:57:07|18.70|177
S|79741|ADORWELD|EQ|04:57:08|19.45|126
B|79742|ADORWELD|EQ|04:57:09|20.70|473
S|79743|ADORWELD|EQ|04:57:10|15.95|43
B|79744|ADORWELD|EQ|04:57:11|18.95|188
B|79745|ADORWELD|EQ|04:57:12|22.45|206
S|79746|ADORWELD|EQ|04:57:13|17.95|413
B|79747|ADORWELD|EQ|04:57:14|21.45|127
S|79748|ADORWELD|EQ|04:57:15|15.20|177
S|79749|ADORWELD|EQ|04:57:16|15.70|190
S|79750|ADORWELD|EQ|04:57:17|16.70|264
B|79751|ADORWELD|EQ|04:57:18|20.70|301
S|79752|ADORWELD|EQ|04:57:19|16.20|315
S|79753|ADORWELD|EQ|04:57:20|17.95|259
S|79754|ADORWELD|EQ|04:57:21|21.70|296
B|79755|ADORWELD|EQ|04:57:22|17.95|268
S|79756|ADORWELD|EQ|04:57:23|17.70|359
S|79757|ADORWELD|EQ|04:57:24|22.20|116
S|79758|ADORWELD|EQ|04:57:25|19.45|66
B|79759|ADORWELD|EQ|04:57:26|21.70|260
S|79760|ADORWELD|EQ|04:57:27|20.70|248
B|79761|ADORWELD|EQ|04:57:28|16.70|260
B|79762|ADORWELD|EQ|04:57:29|21.45|136
B|79763|ADORWELD|EQ|04:57:30|16.95|250
B|79764|ADORWELD|EQ|04:57:31|15.70|376
S|79765|ADORWELD|EQ|04:57:32|17.20|179
S|79766|ADORWELD|EQ|04:57:33|21.95|481
B|79767|ADORWELD|EQ|04:57:34|20.45|280
S|79768|ADORWELD|EQ|04:57:35|15.95|277
B|79769|ADORWELD|EQ|04:57:36|15.45|495
B|79770|ADORWELD|EQ|04:57:37|22.20|327
S|79771|ADORWELD|EQ|04:57:38|15.45|153
S|79772|ADORWELD|EQ|04:57:39|21.70|99
B|79773|ADORWELD|EQ|04:57:40|16.45|488
S|79774|ADORWELD|EQ|04:57:41|21.45|12
S|79775|ADORWELD|EQ|04:57:42|17.70|210
S|79776|ADORWELD|EQ|04:57:43|18.20|140
B|79777|ADORWELD|EQ|04:57:44|16.20|213
S|79778|ADORWELD|EQ|04:57:45|15.95|409
S|79779|ADORWELD|EQ|04:57:46|17.45|50
B|79780|ADORWELD|EQ|04:57:47|19.20|31
B|79781|ADORWELD|EQ|04:57:48|17.45|114
B|79782|ADORWELD|EQ|04:57:49|21.20|100
B|79783|ADORWELD|EQ|04:57:50|19.70|7
S|79784|ADORWELD|EQ|04:57:51|19.95|242
S|79785|ADORWELD|EQ|04:57:52|22.45|452
B|79786|ADORWELD|EQ|04:57:53|18.95|404
B|79787|ADORWELD|EQ|04:57:54|20.95|160
B|79788|ADORWELD|EQ|04:57:55|17.45|335
B|79789|ADORWELD|EQ|04:57:56|15.95|494
B|79790|ADORWELD|EQ|04:57:57|20.95|453
S|79791|ADORWELD|EQ|04:57:58|17.70|402
B|79792|ADORWELD|EQ|04:57:59|20.70|158
B|79793|ADORWELD|EQ|04:58:00|20.95|356
B|79794|ADORWELD|EQ|04:58:01|20.70|97
S|79795|ADORWELD|EQ|04:58:02|16.45|256
S|79796|ADORWELD|EQ|04:58:03|17.45|11
B|79797|ADORWELD|EQ|04:58:04|15.70|195
S|79798|ADORWELD|EQ|04:58:05|21.95|86
B|79799|ADORWELD|EQ|04:58:06|18.45|461
B|79800|ADORWELD|EQ|04:58:07|22.20|314
B|79801|ADORWELD|EQ|04:58:08|21.45|177
S|79802|ADORWELD|EQ|04:58:09|16.45|349
S|79803|ADORWELD|EQ|04:58:10|19.20|132
S|79804|ADORWELD|EQ|04:58:11|15.95|367
S|79805|ADORWELD|EQ|04:58:12|18.70|64
S|79806|ADORWELD|EQ|04:58:13|16.95|433
S|79807|ADORWELD|EQ|04:58:14|18.95|465
B|79808|ADORWELD|EQ|04:58:15|18.20|224
B|79809|ADORWELD|EQ|04:58:16|19.20|267
B|79810|ADORWELD|EQ|04:58:17|16.70|495
B|79811|ADORWELD|EQ|04:58:18|21.95|290
B|79812|ADORWELD|EQ|04:58:19|15.20|117
S|79813|ADORWELD|EQ|04:58:20|20.95|223
S|79814|ADORWELD|EQ|04:58:21|15.45|319
B|79815|ADORWELD|EQ|04:58:22|16.45|293
B|79816|ADORWELD|EQ|04:58:23|16.45|450
B|79817|ADORWELD|EQ|04:58:24|17.20|397
B|79818|ADORWELD|EQ|04:58:25|18.70|90
B|79819|ADORWELD|EQ|04:58:26|19.70|418
S|79820|ADORWELD|EQ|04:58:27|20.45|24
B|79821|ADORWELD|EQ|04:58:28|17.70|212
S|79822|ADORWELD|EQ|04:58:29|21.45|234
S|79823|ADORWELD|EQ|04:58:30|22.20|397
S|79824|ADORWELD|EQ|04:58:31|16.45|408
B|79825|ADORWELD|EQ|04:58:32|22.45|364
S|79826|ADORWELD|EQ|04:58:33|17.45|371
B|79827|ADORWELD|EQ|04:58:34|20.20|89
S|79828|ADORWELD|EQ|04:58:35|22.20|416
B|79829|ADORWELD|EQ|04:58:36|22.45|84
B|79830|ADORWELD|EQ|04:58:37|22.20|257
S|79831|ADORWELD|EQ|04:58:38|15.70|398
B|79832|ADORWELD|EQ|04:58:39|22.20|385
S|79833|ADORWELD|EQ|04:58:40|20.20|364
B|79834|ADORWELD|EQ|04:58:41|19.20|21
S|79835|ADORWELD|EQ|04:58:42|18.45|222
B|79836|ADORWELD|EQ|04:58:43|15.70|31
B|79837|ADORWELD|EQ|04:58:44|16.20|84
S|79838|ADORWELD|EQ|04:58:45|20.45|344
B|79839|ADORWELD|EQ|04:58:46|17.95|183
S|79840|ADORWELD|EQ|04:58:47|16.95|71
B|79841|ADORWELD|EQ|04:58:48|20.20|356
B|79842|ADORWELD|EQ|04:58:49|16.20|474
S|79843|ADORWELD|EQ|04:58:50|19.95|246
S|79844|ADORWELD|EQ|04:58:51|16.45|394
S|79845|ADORWELD|EQ|04:58:52|19.45|237
S|79846|ADORWELD|EQ|04:58:53|16.45|271
B|79847|ADORWELD|EQ|04:58:54|18.70|446
S|79848|ADORWELD|EQ|04:58:55|18.70|9
S|79849|ADORWELD|EQ|04:58:56|19.70|51
B|79850|ADORWELD|EQ|04:58:57|17.20|340
S|79851|ADORWELD|EQ|04:58:58|21.70|400
B|79852|ADORWELD|EQ|04:58:59|15.45|294
S|79853|ADORWELD|EQ|04:59:00|15.70|255
B|79854|ADORWELD|EQ|04:59:01|16.95|33
S|79855|ADORWELD|EQ|04:59:02|17.95|330
S|79856|ADORWELD|EQ|04:59:03|22.45|417
B|79857|ADORWELD|EQ|04:59:04|17.70|462
S|79858|ADORWELD|EQ|04:59:05|21.45|256
S|79859|ADORWELD|EQ|04:59:06|20.70|66
B|79860|ADORWELD|EQ|04:59:07|16.20|124
S|79861|ADORWELD|EQ|04:59:08|19.45|390
B|79862|ADORWELD|EQ|04:59:09|19.45|113
B|79863|ADORWELD|EQ|04:59:10|17.70|326
B|79864|ADORWELD|EQ|04:59:11|17.20|243
S|79865|ADORWELD|EQ|04:59:12|18.20|236
B|79866|ADORWELD|EQ|04:59:13|18.20|28
S|79867|ADORWELD|EQ|04:59:14|21.20|148
B|79868|ADORWELD|EQ|04:59:15|15.70|383
S|79869|ADORWELD|EQ|04:59:16|15.70|77
S|79870|ADORWELD|EQ|04:59:17|20.70|412
B|79871|ADORWELD|EQ|04:59:18|20.95|161
S|79872|ADORWELD|EQ|04:59:19|21.45|329
B|79873|ADORWELD|EQ|04:59:20|15.70|239
B|79874|ADORWELD|EQ|04:59:21|15.95|490
S|79875|ADORWELD|EQ|04:59:22|19.95|474
B|79876|ADORWELD|EQ|04:59:23|16.45|76
S|79877|ADORWELD|EQ|04:59:24|22.20|122
B|79878|ADORWELD|EQ|04:59:25|18.20|206
B|79879|ADORWELD|EQ|04:59:26|18.95|188
S|79880|ADORWELD|EQ|04:59:27|18.20|322
B|79881|ADORWELD|EQ|04:59:28|19.20|95
B|79882|ADORWELD|EQ|04:59:29|17.45|462
B|79883|ADORWELD|EQ|04:59:30|16.95|364
S|79884|ADORWELD|EQ|04:59:31|20.20|260
B|79885|ADORWELD|EQ|04:59:32|19.45|329
S|79886|ADORWELD|EQ|04:59:33|17.70|104
S|79887|ADORWELD|EQ|04:59:34|17.95|355
B|79888|ADORWELD|EQ|04:59:35|17.70|337
B|79889|ADORWELD|EQ|04:59:36|15.45|215
S|79890|ADORWELD|EQ|04:59:37|20.20|349
B|79891|ADORWELD|EQ|04:59:38|20.45|215
S|79892|ADORWELD|EQ|04:59:39|18.20|406
S|79893|ADORWELD|EQ|04:59:40|15.95|184
B|79894|ADORWELD|EQ|04:59:41|18.20|224
B|79895|ADORWELD|EQ|04:59:42|15.95|474
S|79896|ADORWELD|EQ|04:59:43|17.20|316
S|79897|ADORWELD|EQ|04:59:44|19.95|277
B|79898|ADORWELD|EQ|04:59:45|20.45|357
B|79899|ADORWELD|EQ|04:59:46|15.20|290
B|79900|ADORWELD|EQ|04:59:47|16.45|301
B|79901|ADORWELD|EQ|04:59:48|16.20|152
S|79902|ADORWELD|EQ|04:59:49|21.95|356
B|79903|ADORWELD|EQ|04:59:50|20.95|389
B|79904|ADORWELD|EQ|04:59:51|15.95|193
S|79905|ADORWELD|EQ|04:59:52|20.70|258
B|79906|ADORWELD|EQ|04:59:53|17.45|57
B|79907|ADORWELD|EQ|04:59:54|18.70|368
S|79908|ADORWELD|EQ|04:59:55|20.20|109
B|79909|ADORWELD|EQ|04:59:56|19.45|189
B|79910|ADORWELD|EQ|04:59:57|22.20|297
S|79911|ADORWELD|EQ|04:59:58|21.95|253
B|79912|ADORWELD|EQ|04:59:59|20.70|152
B|79913|ADORWELD|EQ|05:00:00|20.95|455
S|79914|ADORWELD|EQ|05:00:01|22.20|231
B|79915|ADORWELD|EQ|05:00:02|16.95|33
B|79916|ADORWELD|EQ|05:00:03|20.45|43
S|79917|ADORWELD|EQ|05:00:04|20.20|419
S|79918|ADORWELD|EQ|05:00:05|19.20|459
B|79919|ADORWELD|EQ|05:00:06|17.70|409
B|79920|ADORWELD|EQ|05:00:07|15.95|129
B|79921|ADORWELD|EQ|05:00:08|17.45|117
S|79922|ADORWELD|EQ|05:00:09|19.45|141
S|79923|ADORWELD|EQ|05:00:10|15.95|256
S|79924|ADORWELD|EQ|05:00:11|16.70|497
B|79925|ADORWELD|EQ|05:00:12|21.20|234
B|79926|ADORWELD|EQ|05:00:13|15.20|498
B|79927|ADORWELD|EQ|05:00:14|20.95|398
B|79928|ADORWELD|EQ|05:00:15|21.20|416
B|79929|ADORWELD|EQ|05:00:16|18.70|56
S|79930|ADORWELD|EQ|05:00:17|21.45|312
S|79931|ADORWELD|EQ|05:00:18|21.20|483
S|79932|ADORWELD|EQ|05:00:19|18.95|220
S|79933|ADORWELD|EQ|05:00:20|17.45|83
S|79934|ADORWELD|EQ|05:00:21|17.20|312
B|79935|ADORWELD|EQ|05:00:22|22.20|246
S|79936|ADORWELD|EQ|05:00:23|19.95|496
S|79937|ADORWELD|EQ|05:00:24|21.70|470
B|79938|ADORWELD|EQ|05:00:25|19.95|386
B|79939|ADORWELD|EQ|05:00:26|21.45|500
S|79940|ADORWELD|EQ|05:00:27|17.20|58
S|79941|ADORWELD|EQ|05:00:28|20.20|2
B|79942|ADORWELD|EQ|05:00:29|20.20|290
S|79943|ADORWELD|EQ|05:00:30|20.95|219
B|79944|ADORWELD|EQ|05:00:31|20.45|449
S|79945|ADORWELD|EQ|05:00:32|21.95|358
S|79946|ADORWELD|EQ|05:00:33|19.70|329
B|79947|ADORWELD|EQ|05:00:34|19.45|406
S|79948|ADORWELD|EQ|05:00:35|16.45|357
B|79949|ADORWELD|EQ|05:00:36|16.70|142
S|79950|ADORWELD|EQ|05:00:37|16.95|21
S|79951|ADORWELD|EQ|05:00:38|19.95|121
B|79952|ADORWELD|EQ|05:00:39|16.45|412
B|79953|ADORWELD|EQ|05:00:40|18.45|237
S|79954|ADORWELD|EQ|05:00:41|18.95|500
B|79955|ADORWELD|EQ|05:00:42|19.70|197
B|79956|ADORWELD|EQ|05:00:43|19.20|117
S|79957|ADORWELD|EQ|05:00:44|17.70|54
B|79958|ADORWELD|EQ|05:00:45|16.95|109
S|79959|ADORWELD|EQ|05:00:46|17.45|198
S|79960|ADORWELD|EQ|05:00:47|15.45|227
B|79961|ADORWELD|EQ|05:00:48|20.45|9
S|79962|ADORWELD|EQ|05:00:49|18.45|376
S|79963|ADORWELD|EQ|05:00:50|18.70|49
B|79964|ADORWELD|EQ|05:00:51|19.70|314
B|79965|ADORWELD|EQ|05:00:52|19.70|482
B|79966|ADORWELD|EQ|05:00:53|21.95|299
B|79967|ADORWELD|EQ|05:00:54|21.70|111
B|79968|ADORWELD|EQ|05:00:55|22.45|241
S|79969|ADORWELD|EQ|05:00:56|15.20|220
B|79970|ADORWELD|EQ|05:00:57|21.20|253
B|79971|ADORWELD|EQ|05:00:58|16.95|45
S|79972|ADORWELD|EQ|05:00:59|18.20|448
B|79973|ADORWELD|EQ|05:01:00|15.20|105
S|79974|ADORWELD|EQ|05:01:01|21.20|233
S|79975|ADORWELD|EQ|05:01:02|22.45|133
S|79976|ADORWELD|EQ|05:01:03|20.20|310
S|79977|ADORWELD|EQ|05:01:04|22.45|296
S|79978|ADORWELD|EQ|05:01:05|18.70|497
S|79979|ADORWELD|EQ|05:01:06|19.70|269
S|79980|ADORWELD|EQ|05:01:07|20.70|254
S|79981|ADORWELD|EQ|05:01:08|18.45|323
S|79982|ADORWELD|EQ|05:01:09|21.20|97
S|79983|ADORWELD|EQ|05:01:10|15.45|487
S|79984|ADORWELD|EQ|05:01:11|19.20|433
S|79985|ADORWELD|EQ|05:01:12|19.20|82
B|79986|ADORWELD|EQ|05:01:13|20.20|334
S|79987|ADORWELD|EQ|05:01:14|18.70|305
B|79988|ADORWELD|EQ|05:01:15|15.45|50
B|79989|ADORWELD|EQ|05:01:16|17.45|380
S|79990|ADORWELD|EQ|05:01:17|21.95|492
S|79991|ADORWELD|EQ|05:01:18|17.70|466
S|79992|ADORWELD|EQ|05:01:19|21.20|12
S|79993|ADORWELD|EQ|05:01:20|17.20|303
S|79994|ADORWELD|EQ|05:01:21|22.20|239
B|79995|ADORWELD|EQ|05:01:22|20.20|338
S|79996|ADORWELD|EQ|05:01:23|21.20|80
B|79997|ADORWELD|EQ|05:01:24|22.45|117
S|79998|ADORWELD|EQ|05:01:25|21.20|410
B|79999|ADORWELD|EQ|05:01:26|18.95|51
S|80000|ADORWELD|EQ|05:01:27|21.20|409
B|80001|ADORWELD|EQ|05:01:28|15.45|439
B|80002|ADORWELD|EQ|05:01:29|17.95|185
B|80003|ADORWELD|EQ|05:01:30|17.20|96
S|80004|ADORWELD|EQ|05:01:31|20.20|274
B|80005|ADORWELD|EQ|05:01:32|21.95|157
S|80006|ADORWELD|EQ|05:01:33|21.70|23
S|80007|ADORWELD|EQ|05:01:34|15.45|35
B|80008|ADORWELD|EQ|05:01:35|19.70|339
S|80009|ADORWELD|EQ|05:01:36|19.20|284
S|80010|ADORWELD|EQ|05:01:37|18.45|490
S|80011|ADORWELD|EQ|05:01:38|20.95|63
S|80012|ADORWELD|EQ|05:01:39|17.45|325
B|80013|ADORWELD|EQ|05:01:40|17.20|223
B|80014|ADORWELD|EQ|05:01:41|22.45|95
B|80015|ADORWELD|EQ|05:01:42|22.45|22
B|80016|ADORWELD|EQ|05:01:43|15.20|141
B|80017|ADORWELD|EQ|05:01:44|17.45|432
B|80018|ADORWELD|EQ|05:01:45|16.95|52
S|80019|ADORWELD|EQ|05:01:46|16.45|50
S|80020|ADORWELD|EQ|05:01:47|15.95|453
S|80021|ADORWELD|EQ|05:01:48|20.45|308
S|80022|ADORWELD|EQ|05:01:49|17.45|229
S|80023|ADORWELD|EQ|05:01:50|20.45|227
B|80024|ADORWELD|EQ|05:01:51|20.45|457
S|80025|ADORWELD|EQ|05:01:52|16.70|8
S|80026|ADORWELD|EQ|05:01:53|21.95|219
B|80027|ADORWELD|EQ|05:01:54|17.70|20
S|80028|ADORWELD|EQ|05:01:55|15.20|379
B|80029|ADORWELD|EQ|05:01:56|16.45|354
B|80030|ADORWELD|EQ|05:01:57|19.70|199
B|80031|ADORWELD|EQ|05:01:58|19.70|322
B|80032|ADORWELD|EQ|05:01:59|18.20|161
S|80033|ADORWELD|EQ|05:02:00|20.45|105
S|80034|ADORWELD|EQ|05:02:01|18.45|248
B|80035|ADORWELD|EQ|05:02:02|17.70|364
B|80036|ADORWELD|EQ|05:02:03|15.45|461
S|80037|ADORWELD|EQ|05:02:04|17.95|61
B|80038|ADORWELD|EQ|05:02:05|18.45|51
S|80039|ADORWELD|EQ|05:02:06|18.95|269
B|80040|ADORWELD|EQ|05:02:07|19.95|497
S|80041|ADORWELD|EQ|05:02:08|18.70|77
B|80042|ADORWELD|EQ|05:02:09|19.45|219
B|80043|ADORWELD|EQ|05:02:10|20.45|452
S|80044|ADORWELD|EQ|05:02:11|15.95|498
B|80045|ADORWELD|EQ|05:02:12|15.45|450
B|80046|ADORWELD|EQ|05:02:13|22.20|331
B|80047|ADORWELD|EQ|05:02:14|21.70|485
S|80048|ADORWELD|EQ|05:02:15|15.70|138
S|80049|ADORWELD|EQ|05:02:16|19.45|45
S|80050|ADORWELD|EQ|05:02:17|17.20|404
S|80051|ADORWELD|EQ|05:02:18|16.95|19
S|80052|ADORWELD|EQ|05:02:19|19.95|48
S|80053|ADORWELD|EQ|05:02:20|15.70|221
B|80054|ADORWELD|EQ|05:02:21|20.45|264
S|80055|ADORWELD|EQ|05:02:22|18.95|337
B|80056|ADORWELD|EQ|05:02:23|16.20|96
B|80057|ADORWELD|EQ|05:02:24|18.95|462
S|80058|ADORWELD|EQ|05:02:25|16.95|306
S|80059|ADORWELD|EQ|05:02:26|17.45|304
S|80060|ADORWELD|EQ|05:02:27|15.95|364
S|80061|ADORWELD|EQ|05:02:28|20.95|333
B|80062|ADORWELD|EQ|05:02:29|17.95|32
S|80063|ADORWELD|EQ|05:02:30|17.45|327
B|80064|ADORWELD|EQ|05:02:31|17.45|468
S|80065|ADORWELD|EQ|05:02:32|17.20|56
B|80066|ADORWELD|EQ|05:02:33|19.45|452
S|80067|ADORWELD|EQ|05:02:34|16.70|118
B|80068|ADORWELD|EQ|05:02:35|15.45|465
S|80069|ADORWELD|EQ|05:02:36|18.95|396
B|80070|ADORWELD|EQ|05:02:37|21.45|179
B|80071|ADORWELD|EQ|05:02:38|22.45|14
B|80072|ADORWELD|EQ|05:02:39|17.95|477
B|80073|ADORWELD|EQ|05:02:40|21.45|286
S|80074|ADORWELD|EQ|05:02:41|15.45|98
B|80075|ADORWELD|EQ|05:02:42|17.70|56
B|80076|ADORWELD|EQ|05:02:43|19.20|463
S|80077|ADORWELD|EQ|05:02:44|15.45|1
S|80078|ADORWELD|EQ|05:02:45|16.95|154
B|80079|ADORWELD|EQ|05:02:46|22.45|59
B|80080|ADORWELD|EQ|05:02:47|16.95|317
S|80081|ADORWELD|EQ|05:02:48|19.95|126
S|80082|ADORWELD|EQ|05:02:49|15.70|210
B|80083|ADORWELD|EQ|05:02:50|20.45|115
S|80084|ADORWELD|EQ|05:02:51|21.70|118
S|80085|ADORWELD|EQ|05:02:52|15.45|278
S|80086|ADORWELD|EQ|05:02:53|20.20|137
B|80087|ADORWELD|EQ|05:02:54|20.45|288
S|80088|ADORWELD|EQ|05:02:55|17.95|46
B|80089|ADORWELD|EQ|05:02:56|18.45|67
B|80090|ADORWELD|EQ|05:02:57|16.20|154
S|80091|ADORWELD|EQ|05:02:58|15.95|23
B|80092|ADORWELD|EQ|05:02:59|19.45|358
B|80093|ADORWELD|EQ|05:03:00|21.95|41
S|80094|ADORWELD|EQ|05:03:01|21.95|48
S|80095|ADORWELD|EQ|05:03:02|17.95|49
S|80096|ADORWELD|EQ|05:03:03|17.95|99
B|80097|ADORWELD|EQ|05:03:04|16.70|3
S|80098|ADORWELD|EQ|05:03:05|15.45|24
S|80099|ADORWELD|EQ|05:03:06|19.95|480
S|80100|ADORWELD|EQ|05:03:07|17.20|264
S|80101|ADORWELD|EQ|05:03:08|20.95|260
B|80102|ADORWELD|EQ|05:03:09|16.20|127
S|80103|ADORWELD|EQ|05:03:10|18.45|47
B|80104|ADORWELD|EQ|05:03:11|17.45|304
B|80105|ADORWELD|EQ|05:03:12|20.45|347
B|80106|ADORWELD|EQ|05:03:13|20.95|29
B|80107|ADORWELD|EQ|05:03:14|15.45|367
B|80108|ADORWELD|EQ|05:03:15|17.45|158
S|80109|ADORWELD|EQ|05:03:16|20.95|259
B|80110|ADORWELD|EQ|05:03:17|18.70|378
S|80111|ADORWELD|EQ|05:03:18|15.70|181
B|80112|ADORWELD|EQ|05:03:19|20.70|147
B|80113|ADORWELD|EQ|05:03:20|17.70|281
S|80114|ADORWELD|EQ|05:03:21|15.20|252
S|80115|ADORWELD|EQ|05:03:22|21.95|325
S|80116|ADORWELD|EQ|05:03:23|21.20|279
S|80117|ADORWELD|EQ|05:03:24|17.95|452
B|80118|ADORWELD|EQ|05:03:25|17.95|133
S|80119|ADORWELD|EQ|05:03:26|16.20|367
B|80120|ADORWELD|EQ|05:03:27|19.70|423
B|80121|ADORWELD|EQ|05:03:28|21.95|455
S|80122|ADORWELD|EQ|05:03:29|16.70|337
S|80123|ADORWELD|EQ|05:03:30|20.95|279
B|80124|ADORWELD|EQ|05:03:31|19.20|321
B|80125|ADORWELD|EQ|05:03:32|21.70|158
B|80126|ADORWELD|EQ|05:03:33|20.20|394
B|80127|ADORWELD|EQ|05:03:34|19.45|276
B|80128|ADORWELD|EQ|05:03:35|22.45|9
B|80129|ADORWELD|EQ|05:03:36|22.45|265
B|80130|ADORWELD|EQ|05:03:37|19.95|375
B|80131|ADORWELD|EQ|05:03:38|17.20|102
S|80132|ADORWELD|EQ|05:03:39|21.95|410
S|80133|ADORWELD|EQ|05:03:40|16.45|73
B|80134|ADORWELD|EQ|05:03:41|20.95|341
S|80135|ADORWELD|EQ|05:03:42|18.70|17
S|80136|ADORWELD|EQ|05:03:43|15.20|448
B|80137|ADORWELD|EQ|05:03:44|21.45|217
B|80138|ADORWELD|EQ|05:03:45|15.70|486
B|80139|ADORWELD|EQ|05:03:46|18.70|117
B|80140|ADORWELD|EQ|05:03:47|17.45|368
S|80141|ADORWELD|EQ|05:03:48|15.45|116
S|80142|ADORWELD|EQ|05:03:49|18.70|246
S|80143|ADORWELD|EQ|05:03:50|19.70|51
B|80144|ADORWELD|EQ|05:03:51|15.45|17
B|80145|ADORWELD|EQ|05:03:52|18.70|41
S|80146|ADORWELD|EQ|05:03:53|19.20|153
S|80147|ADORWELD|EQ|05:03:54|21.20|279
S|80148|ADORWELD|EQ|05:03:55|21.95|73
S|80149|ADORWELD|EQ|05:03:56|20.20|317
S|80150|ADORWELD|EQ|05:03:57|22.45|229
B|80151|ADORWELD|EQ|05:03:58|18.20|230
S|80152|ADORWELD|EQ|05:03:59|21.95|126
B|80153|ADORWELD|EQ|05:04:00|15.95|255
B|80154|ADORWELD|EQ|05:04:01|15.45|246
B|80155|ADORWELD|EQ|05:04:02|20.70|420
S|80156|ADORWELD|EQ|05:04:03|17.70|138
S|80157|ADORWELD|EQ|05:04:04|16.70|443
S|80158|ADORWELD|EQ|05:04:05|16.95|312
B|80159|ADORWELD|EQ|05:04:06|21.45|255
B|80160|ADORWELD|EQ|05:04:07|22.45|34
S|80161|ADORWELD|EQ|05:04:08|15.45|377
B|80162|ADORWELD|EQ|05:04:09|15.45|236
B|80163|ADORWELD|EQ|05:04:10|21.45|169
S|80164|ADORWELD|EQ|05:04:11|20.20|452
B|80165|ADORWELD|EQ|05:04:12|20.95|427
B|80166|ADORWELD|EQ|05:04:13|19.95|257
B|80167|ADORWELD|EQ|05:04:14|16.95|93
S|80168|ADORWELD|EQ|05:04:15|16.45|152
S|80169|ADORWELD|EQ|05:04:16|18.95|419
S|80170|ADORWELD|EQ|05:04:17|20.70|159
S|80171|ADORWELD|EQ|05:04:18|19.95|442
B|80172|ADORWELD|EQ|05:04:19|18.95|33
B|80173|ADORWELD|EQ|05:04:20|19.45|29
S|80174|ADORWELD|EQ|05:04:21|18.20|331
S|80175|ADORWELD|EQ|05:04:22|21.45|105
S|80176|ADORWELD|EQ|05:04:23|19.20|446
B|80177|ADORWELD|EQ|05:04:24|19.45|155
S|80178|ADORWELD|EQ|05:04:25|15.20|362
B|80179|ADORWELD|EQ|05:04:26|18.95|287
B|80180|ADORWELD|EQ|05:04:27|20.45|452
S|80181|ADORWELD|EQ|05:04:28|21.45|83
B|80182|ADORWELD|EQ|05:04:29|21.45|59
B|80183|ADORWELD|EQ|05:04:30|15.70|356
B|80184|ADORWELD|EQ|05:04:31|21.95|228
B|80185|ADORWELD|EQ|05:04:32|21.70|125
S|80186|ADORWELD|EQ|05:04:33|18.20|262
S|80187|ADORWELD|EQ|05:04:34|16.45|331
B|80188|ADORWELD|EQ|05:04:35|15.70|72
S|80189|ADORWELD|EQ|05:04:36|15.70|147
B|80190|ADORWELD|EQ|05:04:37|17.45|310
B|80191|ADORWELD|EQ|05:04:38|16.70|96
B|80192|ADORWELD|EQ|05:04:39|21.45|83
S|80193|ADORWELD|EQ|05:04:40|22.20|156
S|80194|ADORWELD|EQ|05:04:41|19.95|185
S|80195|ADORWELD|EQ|05:04:42|17.70|271
B|80196|ADORWELD|EQ|05:04:43|19.70|396
S|80197|ADORWELD|EQ|05:04:44|20.70|463
B|80198|ADORWELD|EQ|05:04:45|15.45|65
B|80199|ADORWELD|EQ|05:04:46|15.70|409
S|80200|ADORWELD|EQ|05:04:47|20.20|359
B|80201|ADORWELD|EQ|05:04:48|17.45|127
S|80202|ADORWELD|EQ|05:04:49|15.95|452
B|80203|ADORWELD|EQ|05:04:50|21.20|70
B|80204|ADORWELD|EQ|05:04:51|20.95|361
S|80205|ADORWELD|EQ|05:04:52|19.95|452
B|80206|ADORWELD|EQ|05:04:53|20.45|2
B|80207|ADORWELD|EQ|05:04:54|21.45|104
B|80208|ADORWELD|EQ|05:04:55|17.45|117
B|80209|ADORWELD|EQ|05:04:56|21.70|50
B|80210|ADORWELD|EQ|05:04:57|17.45|40
S|80211|ADORWELD|EQ|05:04:58|15.45|392
B|80212|ADORWELD|EQ|05:04:59|20.45|187
B|80213|ADORWELD|EQ|05:05:00|15.95|131
B|80214|ADORWELD|EQ|05:05:01|15.70|136
S|80215|ADORWELD|EQ|05:05:02|18.95|77
B|80216|ADORWELD|EQ|05:05:03|17.45|79
B|80217|ADORWELD|EQ|05:05:04|17.70|106
B|80218|ADORWELD|EQ|05:05:05|18.95|285
S|80219|ADORWELD|EQ|05:05:06|16.20|243
S|80220|ADORWELD|EQ|05:05:07|15.70|274
B|80221|ADORWELD|EQ|05:05:08|17.45|335
B|80222|ADORWELD|EQ|05:05:09|15.95|78
B|80223|ADORWELD|EQ|05:05:10|15.45|233
B|80224|ADORWELD|EQ|05:05:11|17.20|455
B|80225|ADORWELD|EQ|05:05:12|21.95|281
B|80226|ADORWELD|EQ|05:05:13|17.70|332
S|80227|ADORWELD|EQ|05:05:14|17.95|5
S|80228|ADORWELD|EQ|05:05:15|15.20|260
S|80229|ADORWELD|EQ|05:05:16|19.20|15
B|80230|ADORWELD|EQ|05:05:17|15.20|29
S|80231|ADORWELD|EQ|05:05:18|21.70|160
B|80232|ADORWELD|EQ|05:05:19|18.45|184
